price,bedrooms,bathrooms,Area_sqft
510000,2,1,6836
489950,2,1,6836
463000,3,3,8215
536000,4,2,10088
375000,4,3,11725
630000,4,3,10907
362000,3,2,18034
350000,4,3,16989
1.69E+06,4,4,21465
255000,3,2,11585
269000,4,3,10795
370000,4,3,8038
270000,3,1,10440
265000,3,2,13056
487000,2,1,6886
835000,4,3,12567
850000,4,3,119280
575000,4,3,14421
335000,3,1,11220
318000,3,1,9800
510000,3,2,15075
242500,3,2,12300
750000,5,2,12310
439900,5,4,13920
710000,2,1,6360
2.40E+06,5,3,16038
435000,3,2,17850
874000,4,3,12017
385000,4,2,7090
110000,2,1,6866
477000,3,2,11645
500000,3,2,9384
885000,4,3,18825
235000,2,1,7720
210000,3,3,18046
320000,2,1,6430
406000,3,2,11204
350000,3,2,13975
350000,2,1,46742
720000,4,3,15430
604700,4,3,20592
343000,3,1,8312
558000,3,2,19997
364000,4,1,10050
420000,3,2,15902
450000,5,2,11084
392000,2,2,6880
100000,4,1,4925
480000,3,3,3603
212000,3,2,11555
560000,5,3,13780
359950,5,3,9107
535000,4,3,115132
980000,5,4,10750
720000,2,1,5949
619950,2,1,8520
489000,3,3,24831
415000,4,2,6460
672500,4,3,16408
352500,3,1,6261
258750,4,2,11930
350000,3,1,9490
152000,3,1,12876
378500,2,1,9878
1.02E+06,4,2,46391
419000,3,2,9840
895000,5,3,20303
668500,4,2,14196
487000,2,3,5473
538000,3,4,14717
898000,5,2,33594
315000,4,2,11727
800000,3,3,8640
516130,3,2,11530
1.60E+06,3,3,25293
1.20E+06,4,3,20596
355425,4,3,15406
1.16E+06,3,3,11405
689000,4,3,13870
500000,3,3,4540
430000,5,3,49113
299500,4,2,18532
349950,4,3,9459
1.42E+06,5,3,12070
998000,4,2,15879
329000,3,1,11720
575000,3,2,9296
529900,5,2,14690
1.47E+06,4,3,15159
725000,4,2,13570
286000,3,3,8400
335000,3,2,12826
395300,3,2,9590
510000,4,3,19548
203000,3,1,10080
248000,2,1,10251
265000,3,2,11896
1.00E+06,4,2,8590
1.00E+06,3,1,27580
241400,3,2,12798
309950,4,2,12864
294010,3,2,6707
345000,3,2,13542
625000,3,2,13542
660000,4,3,9603
559000,2,2,7830
866000,4,3,17696
770000,3,2,10220
259950,3,2,11077
352000,5,3,15058
2.47E+06,5,5,23580
395000,3,2,13139
276500,4,2,9170
530000,3,2,105023
798000,4,3,17260
380000,2,2,8506
350000,4,3,15883
325000,3,3,10249
336000,3,3,8769
286900,3,2,20945
472000,5,2,10805
263000,3,2,11070
565000,3,3,7840
765000,3,3,13984
1.52E+06,3,2,14989
405000,3,2,11444
1.10E+06,4,4,25489
555000,3,3,195340
305000,3,3,6736
289950,3,2,12850
487500,5,4,224112
96500,3,1,13771
185000,3,1,13771
150550,4,1,8761
339000,4,2,8610
675000,4,2,11660
615000,3,2,7460
837500,4,3,14140
250000,2,1,14475
583000,3,3,11734
499000,3,3,4878
550000,3,3,10218
400000,4,3,208226
990400,3,3,8017
600000,3,3,56792
325000,2,1,8696
265000,3,3,8890
1.62E+06,3,3,16492
347500,3,2,11243
629000,5,2,6610
1.09E+06,2,2,16730
397500,4,3,12579
404500,2,1,6950
225000,3,2,10010
267000,3,2,14350
800000,4,4,9520
339000,4,3,12538
1.85E+06,4,3,18882
525000,5,1,6576
1.15E+06,5,4,13828
565000,1,1,9070
387000,2,2,3640
720000,4,3,39590
1.50E+06,4,4,20926
235000,2,1,9837
365000,2,1,9837
368250,3,3,11784
580000,3,3,11784
1.10E+06,4,3,17204
215000,4,3,9846
648000,4,3,15329
705000,4,3,15618
465000,3,2,4440
650000,5,2,7420
335000,4,2,11440
640000,4,2,36870
638250,4,3,12909
1.46E+06,4,4,22303
375000,4,2,7840
842000,4,2,13605
499950,3,2,11960
810000,4,3,31771
310000,5,2,16130
730000,3,3,11899
637800,4,2,8930
225000,3,1,7380
417500,4,1,13580
265000,4,2,13300
550000,4,3,12743
625700,3,2,164445
595000,3,3,15887
270000,3,2,16565
739375,5,3,7380
357562,2,2,3452
1.01E+06,4,3,36914
455000,2,2,7076
310000,5,2,14270
415000,3,3,117874
452000,2,1,11120
810000,3,2,22118
730001,3,2,8350
825000,3,2,92596
665000,3,3,6460
327500,4,2,11200
699950,3,3,42568
424000,3,3,39440
657000,4,3,7115
445000,3,2,14424
450000,3,3,3902
350000,3,1,10085
460000,4,3,22162
385000,4,3,27881
272000,4,2,9620
535000,3,3,10714
216500,2,1,7170
325000,3,3,16285
420200,3,2,9970
258000,3,2,7980
450000,3,2,6880
720168,4,2,7334
652000,3,2,9140
569500,4,3,12728
411000,4,2,296088
524950,3,2,7035
153000,2,1,12632
775000,3,3,10877
338500,4,3,11021
570000,3,2,13430
653000,3,2,12679
435000,2,3,4342
207000,2,1,10350
540000,2,1,11660
386000,4,2,13863
265000,5,2,12875
250000,3,2,2882
1.70E+06,3,2,11870
455000,4,3,13102
1.80E+06,4,3,20280
759000,3,2,11720
970000,4,3,82608
280000,1,0,26091
690000,3,2,13307
789900,3,3,31470
447500,2,1,7260
440000,4,2,11405
278000,3,2,10489
980000,5,3,10270
245000,3,3,17047
287000,3,2,14265
435000,3,2,137208
585000,3,3,16150
616000,4,2,9026
203000,3,2,12220
860000,4,3,7920
833000,4,3,17510
565000,4,3,12106
572500,3,3,12579
254000,4,2,7255
1.53E+06,4,4,28730
900000,4,3,224190
899000,3,3,7760
560000,3,2,8530
512500,3,2,10330
775000,4,3,8580
200000,2,1,6360
172000,3,1,7230
219900,3,1,8000
641200,3,1,11803
473000,5,3,11220
540000,3,2,13370
295000,2,1,6790
370000,3,1,4576
1.73E+06,4,2,14480
275000,3,2,51087
89000,3,1,6550
175000,2,2,12080
490000,3,3,17400
342400,3,2,13470
345000,3,1,6850
399000,2,1,5670
550000,4,3,13829
652450,3,2,16255
438000,2,2,33422
605000,3,2,8798
395000,4,3,15663
449950,3,2,6608
651100,4,3,10336
241000,3,1,8060
3.42E+06,5,5,29022
268500,2,2,4899
200000,2,1,9500
400375,4,2,10430
429000,2,2,9330
230000,3,1,4550
1.20E+06,4,2,16452
314200,1,1,7580
513000,4,3,13457
535000,2,1,8186
420000,6,3,9994
345950,3,3,8338
483500,3,2,4946
695000,4,2,6670
295000,4,3,13256
434975,3,2,13410
513000,3,3,8212
360000,3,2,15017
234900,3,1,10290
963000,4,4,13163
595000,2,2,7760
942500,4,3,22078
1.03E+06,4,3,18700
350000,3,1,6470
416500,4,2,44028
209900,3,1,63080
802000,3,2,10070
230000,4,2,11690
489000,3,3,16205
497000,3,2,34190
250000,3,2,11828
925000,3,3,8320
390000,4,3,19176
415000,3,3,13900
785000,3,2,13038
575000,3,2,7938
170000,2,1,10596
750000,4,2,7390
230000,3,1,11919
855000,4,3,41284
235000,3,1,48558
335000,2,1,72080
1.20E+06,5,3,25299
677000,4,2,9550
575000,3,2,8440
450000,2,1,6830
817250,3,3,12612
440000,4,2,33780
526000,2,2,5130
762500,3,2,21948
325000,4,3,12379
840000,4,4,91998
377500,2,1,6640
212500,3,2,9668
749400,4,3,26551
663000,3,3,42673
1.48E+06,3,2,29918
261000,3,1,11030
515000,4,3,13178
410000,3,2,21181
336000,3,2,15680
440000,2,1,6308
908950,4,3,12180
554000,2,1,6270
387000,3,2,4461
268643,4,2,12710
514000,3,2,8230
420000,2,2,7002
199000,3,2,12221
225000,3,1,17971
320000,4,3,12444
204995,2,1,10655
376000,3,2,4927
705000,4,3,12562
725995,4,3,13689
285000,4,3,11650
285000,4,3,13907
731000,4,3,12166
1.56E+06,4,4,24610
510000,4,3,14853
620000,2,1,7242
1.11E+06,3,4,40256
796000,4,4,10150
255000,3,2,27990
807000,3,3,7350
315000,4,3,10430
637000,3,2,11845
2.73E+06,4,4,52518
490000,3,2,14223
253000,3,2,11061
325900,4,3,10740
425000,2,2,10137
215000,4,3,9945
315000,4,3,9945
724800,3,2,7923
295000,2,1,8520
509007,3,2,11190
306000,5,2,173158
205000,3,2,9850
275000,3,2,13307
685000,3,2,10330
465000,4,3,16663
560000,4,2,13920
458500,3,2,12425
354000,3,1,9680
441000,3,3,13403
194000,3,2,13288
316500,4,3,10867
524950,3,2,6480
1.05E+06,3,2,11852
925000,4,2,19204
780000,3,2,8564
241000,2,2,5778
519000,3,3,14784
286000,2,1,5480
400000,3,2,23200
255000,2,1,46010
152000,3,2,9774
599000,4,2,20903
330000,4,3,7545
461000,2,1,10233
620000,5,3,40211
352500,4,3,223526
435000,3,2,10151
725000,5,3,11290
300000,3,1,15310
252000,3,3,11514
464625,4,3,13506
340000,3,1,12536
1.33E+06,4,2,11520
455000,5,2,17700
495000,4,4,22492
925000,4,3,8851
587000,4,3,15167
524000,3,2,8550
1.03E+06,4,3,9950
176000,2,1,4562
249900,2,1,7750
499500,3,3,57683
600000,5,4,16842
294000,4,3,11700
272000,4,2,23833
390000,3,3,14940
700000,4,3,15260
635000,5,3,13281
920000,4,2,7420
500000,3,2,11630
263500,2,1,6285
975000,4,2,14830
575000,3,3,7295
822000,4,3,45752
300000,3,1,9970
487600,4,3,16620
500000,4,2,11960
680000,2,2,3929
419000,3,3,27716
450000,4,2,8300
650000,5,2,7170
550000,3,2,11766
330000,4,2,9042
282510,4,1,35214
2.39E+06,4,4,21826
230000,2,2,13020
750000,4,2,10343
321000,4,3,9896
2.20E+06,4,3,26040
245000,4,2,14076
510000,2,1,6860
751000,4,3,16291
675000,4,3,41951
295000,3,2,17550
312000,2,1,9040
730000,3,3,20049
762500,5,4,12260
150000,3,1,9970
270000,3,1,10334
400000,4,2,12251
650000,3,3,12130
530000,2,2,8000
248000,3,1,11610
760000,4,4,9660
199000,4,1,13341
240000,2,1,10340
415000,3,2,4735
228000,3,1,18796
525000,4,3,17016
399950,3,2,8223
781000,4,3,13521
827000,3,3,4990
525000,5,2,13101
671300,4,3,11112
175000,2,1,3748
1.10E+06,5,3,28447
800000,5,3,16250
329950,4,3,8720
445000,4,3,11140
237000,3,2,15268
1.11E+06,6,4,11254
438900,4,3,11450
1.28E+06,9,5,11160
600000,4,3,8126
670000,4,3,8759
519000,2,2,8238
320000,3,2,11140
270000,2,2,2547
1.00E+06,3,3,10922
330000,1,1,7040
657500,3,2,15440
450000,3,2,66749
150000,3,1,8708
792500,4,3,183081
540000,3,3,17827
229900,3,1,11238
533000,4,3,12196
239000,4,2,15760
713900,3,3,174426
427500,4,3,14386
302000,3,1,9910
1.15E+06,3,3,55523
555000,3,3,10150
495000,3,2,6750
495000,3,2,17678
340000,2,1,50102
464950,4,2,41046
320000,4,3,11380
440000,1,1,67209
686000,3,2,13930
555000,4,2,15220
361500,2,1,6090
1.24E+06,5,3,13230
154950,4,1,13193
247200,3,2,11459
250000,3,2,10954
590300,3,2,10200
541125,5,3,13186
310000,2,3,3423
704111,4,3,14360
277500,3,2,22942
325000,4,3,12377
289200,3,2,10543
185000,1,1,6890
1.45E+06,4,4,13990
420550,4,2,10750
603000,4,2,15570
345000,3,1,5810
650000,3,2,6395
589950,5,3,23849
309950,2,2,4527
775000,3,3,246440
590000,4,2,8969
863500,4,3,7270
517500,3,1,9540
700000,3,3,11100
699000,3,3,12394
350000,3,3,7644
795000,4,3,22884
543000,3,3,11820
325000,3,3,6453
337500,3,1,8260
425000,2,1,13980
780000,3,3,14443
259000,2,1,20739
524400,4,2,17030
260000,3,2,11258
273000,2,2,4284
639900,4,3,82884
420000,4,3,14096
510500,3,1,10740
290000,4,1,9570
226000,3,2,9249
300000,2,1,6184
407450,3,2,14090
390000,4,2,12830
1.06E+06,6,3,25710
610000,3,3,25597
239975,3,3,10412
375000,3,3,9740
742500,4,3,9660
450000,4,2,15735
300000,3,2,14255
216600,3,2,11670
525000,3,2,9390
455000,4,2,25270
390000,4,2,40878
450000,3,2,11967
382000,4,1,7730
287000,3,2,12680
460000,4,2,194877
435000,3,2,6325
575000,2,1,7242
626700,3,2,6380
352000,4,2,11560
650000,3,1,9130
197000,3,1,20020
340000,8,3,11245
560000,3,2,19125
354000,3,2,9420
670000,4,3,14416
769000,4,4,11732
650000,4,3,6949
650000,3,2,13584
289950,4,2,11216
300000,3,2,24798
471000,4,2,9370
639000,4,3,13600
287000,2,1,9740
740000,4,3,14215
499922,3,2,5920
675000,4,3,19681
738515,5,3,15920
445000,3,2,8570
1.04E+06,4,2,16873
346000,2,1,4426
450000,3,2,7966
350000,4,3,18665
2.40E+06,4,4,17210
594950,4,2,39638
1.70E+06,5,3,11004
219000,2,1,11600
450000,4,3,8392
402000,4,2,10501
275000,2,1,5940
421500,3,2,6980
560000,3,3,67282
314000,3,2,12880
287000,4,2,10940
277000,4,1,8580
337500,2,1,9271
792000,4,3,16485
435000,3,3,12514
313100,4,3,13560
575000,3,2,6733
510000,4,3,11650
299950,2,1,7040
1.03E+06,3,3,11180
364000,4,2,12135
335000,3,1,10290
219950,3,1,10640
215000,3,2,9564
640000,4,3,221706
535000,3,1,9440
253000,4,2,11276
650000,2,3,5880
672000,3,2,6905
606000,3,2,12790
292000,3,2,13210
289950,3,2,11717
257500,4,2,11863
380000,3,3,10985
360000,3,2,3378
269500,3,2,11232
449000,4,3,11561
375000,4,2,10202
2.20E+06,5,5,19770
810000,4,3,65652
994000,5,3,16141
275000,5,2,14140
300000,2,1,5062
380000,5,3,12058
200000,3,2,12661
635000,3,4,4909
280000,2,1,7820
574000,3,3,11792
1.05E+06,4,1,13979
545000,3,2,195448
271950,3,2,11730
630000,5,2,30249
400000,2,1,13580
334000,4,3,10990
332500,4,2,7595
525000,2,2,4724
408000,3,3,13213
846450,4,3,14241
411100,3,2,12943
409124,5,3,16990
335950,2,2,7182
480000,5,3,13437
280000,2,2,34064
668000,4,3,9750
750000,4,3,13691
394475,2,1,5780
848000,5,2,9480
675000,3,2,7850
175000,3,1,10022
560000,4,2,9830
538888,5,3,17299
359000,4,2,12764
300000,3,2,8468
273000,3,3,9574
670000,3,3,4348
530000,4,2,12506
625000,3,2,5550
248000,3,1,8780
533000,3,3,8802
549950,4,4,15800
485000,4,2,12272
353500,3,3,8795
435000,2,2,16632
241000,3,1,12490
885000,4,3,8150
799200,6,3,7440
760000,3,3,17126
270000,2,1,8120
675000,4,2,11955
499000,3,3,9380
1.20E+06,3,3,35588
320000,4,3,10005
890000,4,3,217024
275000,4,3,11350
490000,4,3,14342
550000,3,3,8130
390000,5,2,13697
277000,3,2,15220
236000,3,2,10397
265953,3,2,16628
545000,3,2,9820
535000,3,3,13739
1.45E+06,3,3,17001
490000,4,3,8157
319950,4,3,10660
625000,3,2,10780
248000,3,1,9887
475000,3,2,11210
410000,6,3,13664
670000,3,3,5630
430000,3,3,39438
313000,2,1,7730
950000,3,3,22763
751750,2,2,8870
760000,4,3,11260
310650,3,2,15398
367500,4,3,13161
580000,4,3,9180
580000,3,2,7170
665000,4,3,15440
239950,3,2,11760
470000,4,3,34293
733000,3,2,6600
250000,4,2,12080
402000,4,2,12166
295000,5,4,8617
355000,5,3,12688
289000,3,2,26306
376000,3,2,12010
212700,2,1,6920
325000,3,2,17625
415000,4,3,10463
935000,3,3,21861
372000,3,3,19550
240000,3,2,11426
334950,3,2,20042
426500,4,3,10350
430000,2,2,19634
400000,3,2,9823
455850,3,2,9790
1.97E+06,4,4,15840
400000,3,2,14361
397500,3,1,12990
755000,3,3,5510
287000,5,2,12690
480000,4,3,22210
490000,3,3,14052
365000,3,3,11615
260000,3,3,5444
505000,4,1,15975
260000,2,1,6940
430000,2,1,6940
905000,4,3,19183
440000,3,2,9808
439500,4,1,8390
270000,3,2,9396
306500,3,3,10241
380000,3,2,4596
215000,4,2,12482
299900,2,1,8040
1.45E+06,4,4,13259
239950,3,1,37218
494000,4,3,11165
317500,4,2,11080
670000,4,3,11751
650000,3,3,14031
852000,4,3,11618
250000,2,2,3546
264950,3,2,13873
582500,2,2,9724
384000,3,3,4644
817000,3,2,7600
320000,4,2,12800
445800,4,2,43656
263300,2,1,6575
215000,3,1,8665
842500,5,4,9040
850000,5,4,9040
386000,5,3,17053
251100,4,3,8727
435000,3,2,20248
870000,4,4,19951
800000,6,1,24500
555000,3,2,18680
280000,2,1,42140
356000,3,1,4806
675000,4,3,12020
605000,4,2,16630
690500,5,2,7891
437000,2,2,7345
850000,5,2,18550
350000,4,2,8440
480000,2,2,10080
379500,3,2,28971
600000,5,5,16944
1.44E+06,4,4,25132
303000,2,2,3075
800000,4,3,17407
549000,2,2,9260
324950,3,3,13230
170000,2,1,8507
178000,3,1,8210
144000,3,1,10752
1.58E+06,4,3,26481
258000,2,1,8850
345000,3,2,6660
470000,3,2,19410
2.90E+06,5,3,98971
350000,3,2,10160
225500,2,2,14616
473000,2,1,6120
279000,3,2,13193
470000,3,1,11217
565000,3,2,7850
695000,3,2,11140
315000,3,2,41372
529000,3,3,8509
750000,5,4,108244
481500,3,2,14180
211000,3,2,9552
455000,3,2,11230
238950,2,1,6538
722500,4,4,9700
795000,4,3,25653
327500,4,2,13890
585000,4,3,11900
775000,4,2,17315
645000,4,3,9490
445000,4,3,16758
257950,3,2,8628
375000,5,2,11170
245000,3,3,10443
725000,3,3,46582
702000,4,3,10652
330000,3,2,19496
940000,3,2,8370
354500,3,1,14146
279950,4,3,12190
284000,3,2,10084
480000,5,2,25472
647500,5,2,25472
625000,3,3,40530
152000,3,1,6955
322000,3,1,12881
445000,3,2,6590
595000,3,1,6800
165000,3,1,10624
278500,4,3,10206
517500,3,2,14575
343566,2,1,6540
286285,4,2,13304
474905,4,2,8750
550000,3,2,8020
286000,4,3,19590
900000,3,3,12015
449950,3,2,8379
259000,4,2,10540
340000,3,2,11505
785000,4,3,62782
490000,2,1,6460
344950,4,2,10630
950000,3,2,7915
810000,4,2,7678
998160,2,3,22070
377000,3,2,11169
595000,3,2,10543
313300,2,1,6950
360000,5,2,7995
188000,3,2,10850
755000,3,3,209950
1.29E+06,5,4,9210
455000,3,1,16270
817500,5,4,16332
550000,3,2,4741
260000,3,2,12425
320000,3,2,38025
1.15E+06,3,3,18253
362000,4,3,11320
503500,3,3,5200
653000,3,3,8105
760000,4,3,19517
775000,4,2,8900
1.34E+06,4,4,39849
417500,5,2,15031
525000,3,2,12780
217000,2,1,4350
525000,4,3,11188
442500,4,2,12660
525000,4,2,13630
425500,4,2,13700
710000,3,3,223615
545000,4,3,16488
410000,5,3,21300
245000,3,2,11500
194900,2,1,8647
284000,4,3,9720
280000,2,2,56483
280000,3,2,92151
360000,4,2,8310
405000,2,1,6503
865000,4,3,21381
483300,4,2,13590
355000,4,3,13498
274950,3,2,11907
1.93E+06,3,5,13134
755000,3,3,22596
1.94E+06,4,5.75,233362
309212,3,2,12270
219950,3,2,10655
690000,3,3,7850
250800,3,2,6430
557500,3,2,40905
941000,4,2,8085
3.65E+06,6,5,28391
305000,4,3,12440
815000,4,2,20230
1.02E+06,3,3,39927
1.24E+06,4,3,12940
535000,3,3,12664
775000,3,1,13639
255000,3,2,11850
327000,2,1,12320
560000,4,2,14499
1.34E+06,4,4,12199
199500,3,2,7830
760000,4,3,103664
439000,3,2,10170
527000,4,2,9780
199950,3,3,17020
254000,3,2,11508
393000,2,1,6940
585000,5,2,17564
450000,2,2,10780
565000,2,2,8008
330000,5,2,11900
870000,3,2,70760
585000,4,3,12017
500000,3,3,213237
225000,3,2,10604
295000,3,2,10604
775000,3,3,20950
280000,3,1,13940
539000,3,3,6550
567500,3,2,19153
442500,4,2,11732
598200,5,4,8715
610000,4,3,14923
544900,3,3,9176
557500,4,3,42608
532500,3,3,11220
1.35E+06,4,3,21947
750000,3,2,6485
530000,3,3,14948
346100,3,3,4936
260000,4,2,21820
365000,3,2,12360
615000,3,2,46640
318400,4,3,10416
498500,4,3,10712
450000,3,2,10300
200000,3,2,11205
234000,3,1,11066
121800,2,1,10614
805000,3,3,10735
410000,4,2,10843
475000,3,3,7834
1.34E+06,4,3,27364
269000,1,1,9940
573000,4,2,13670
330000,3,3,6090
252750,4,1,9660
745000,2,3,11886
280000,3,2,10363
535000,4,3,10700
580000,4,2,8760
301000,3,2,10810
600000,4,2,11180
538900,5,3,11294
366000,3,3,9125
303000,4,3,10983
432000,3,2,4518
300000,2,2,8670
908800,3,3,12226
500000,3,2,7400
254000,5,2,19707
470000,5,2,7978
480000,3,2,11170
536000,3,2,11643
1.35E+06,4,4,17393
550000,3,2,45327
260000,3,2,9710
284900,2,2,3302
740000,3,3,7400
425000,2,1,7340
230000,3,1,9740
675000,3,2,7620
267500,3,2,11267
814000,4,3,13970
1.25E+06,4,3,223920
460000,3,2,10922
445000,3,3,13878
715000,3,3,12807
425000,3,2,9952
370000,4,3,9010
302000,2,2,11150
453000,4,2,11080
290000,3,2,13436
1.04E+06,4,3,53862
925000,4,2,46894
600000,3,2,25546
354000,3,2,7870
204950,4,2,12524
675000,4,3,11280
995000,4,3,27392
800000,5,2,16080
472500,3,3,7121
549950,4,3,18730
575575,3,2,6513
545000,4,3,19721
340000,3,2,11934
225000,3,1,7562
299950,2,2,13426
829900,4,4,9460
340000,4,3,8380
515000,4,2,12320
601000,4,3,11086
470000,3,3,13091
371500,3,1,9280
550000,3,2,49958
242550,4,3,11410
367500,3,2,13147
359000,4,4,13563
204900,3,2,10895
850000,4,3,246990
187000,3,2,6802
326000,3,3,31720
340000,3,3,31720
330000,6,2,32935
782000,4,4,14859
612000,4,3,10784
400000,3,2,10486
941500,5,4,16250
313000,2,2,3327
735000,4,2,8020
471000,3,2,13973
350000,3,1,12900
530000,4,3,14521
415000,4,3,13118
639500,4,2,13654
580379,4,3,32390
378000,2,3,5973
265000,3,2,12768
212000,3,2,11950
400000,4,3,17608
750000,4,3,11021
384900,5,3,17600
176000,2,1,7120
350000,3,3,9292
168000,3,1,9610
358000,4,2,6670
580000,3,3,38137
442500,3,2,13470
515000,2,3,4009
554000,5,3,18440
659000,3,3,11348
414999,4,3,14128
275000,3,2,13137
193000,2,1,10640
525000,4,3,10050
424000,3,3,11360
455000,2,1,7740
463000,2,1,8110
1.10E+06,4,3,11220
523000,3,2,9963
615000,4,2,14640
1.52E+06,4,4,20225
870000,5,4,10310
710000,3,3,15480
215000,3,1,11803
590000,2,1,9510
323000,5,3,17974
279000,4,2,10609
535100,3,2,11627
830000,5,2,24630
815000,4,3,10503
535900,3,2,14880
230000,3,1,11530
325500,4,2,12272
359000,3,2,8011
505000,3,3,9814
253905,3,1,10290
369950,3,2,7980
350000,3,2,12108
650000,4,2,6260
295000,3,2,18246
620000,3,2,31916
2.00E+06,2,3,927043
246000,3,1,9880
430000,3,3,17720
509990,3,2,7659
490000,4,2,13380
385000,4,3,15284
769000,4,3,11743
185000,2,1,11062
303500,3,2,12944
468000,4,3,12675
449950,4,3,14950
235000,2,2,3565
520000,4,3,39927
203000,2,1,11227
657000,5,3,14760
275000,3,1,10230
540000,4,2,13003
455000,4,3,9812
458500,2,2,9238
549900,4,4,11661
750000,3,2,14388
235000,4,2,11791
286000,4,3,11240
2.65E+06,4,4,21640
602000,4,2,18340
640000,3,2,7920
267000,3,2,14080
712000,4,3,9785
244500,2,1,11200
301000,2,1,11200
990000,4,3,11095
739999,4,3,12810
480000,4,2,8462
305000,3,3,4222
703300,3,2,7265
265000,4,2,11628
600000,4,3,40049
253000,3,1,12790
617950,4,3,12280
385000,4,3,5510
319000,3,2,13104
696000,3,3,11653
345000,2,1,8370
380000,3,3,4508
647500,4,2,30686
725000,3,3,42351
269950,3,2,10665
875000,4,3,39379
299950,3,1,12415
1.88E+06,4,3,16639
430000,2,1,6972
495000,5,3,9342
275000,3,2,19360
333000,3,1,8450
247000,3,2,11251
204555,3,2,18660
432000,3,2,18633
175000,3,2,15976
556300,4,3,10970
286000,2,1,5465
320000,2,2,3420
815000,3,3,58673
